ID	Cat. Number	Location	Country	Town	Permalink	Digital Library	Support	Date	Pages	Size	Title	Note	Genre	IIIF Manifest
OBE		Oberlin College	USA	Oberlin	http://dcollections.oberlin.edu/cdm/ref/collection/illumina/id/1757	William H. Hannon Library	Paper	1600-1699	2 images	40.64 x 24.765 cm	Bible	Frag.	Bible	
WAC BX127.A2 A7 1600z	BX127.A2 A7 1600z	Library of Congress	USA	Washington	https://lccn.loc.gov/2014373020	Library of Congress	Paper	1600-1699	6 leaves	41 x 28.7-29.5 cm	Armenian Lectionary fragments	Frag.	Liturgy	
WAC BS95.5 .F6 1816	BS95.5 .F6 1816	Library of Congress	USA	Washington	https://lccn.loc.gov/2015297432	Library of Congress					Four Gospels in Armenian	Ms.	Bible	
WAC 2015492709	2015492709	Library of Congress	USA	Washington	https://lccn.loc.gov/2015492709	Library of Congress		1772			Or zgnal	Ms.	Undefined	
WAC BX127	BX127	Library of Congress	USA	Washington	https://lccn.loc.gov/2017481355	Library of Congress	Paper	1722	21 leaves	29 x 21 cm	Missal for the Divine Liturgy of the Armenian Apostolic Church	Ms.	Liturgy	
WAC BS95.5 .F5 1600z	BS95.5 .F5 1600z	Library of Congress	USA	Washington	https://lccn.loc.gov/2014373033	Library of Congress	Vellum	1600-1699	5 leaves	14-16.3 x 10.3-12.2 cm	Five illuminated leaves from an Armenian Gospels book with some text	Frag.	Bible	
WAC 2016403737	2016403737	Library of Congress	USA	Washington	https://lccn.loc.gov/2016403737	Library of Congress					Vasn erkutsʻ	Ms.		
WAC BS2455 .P386 1765	BS2455 .P386 1765	Library of Congress	USA	Washington	https://lccn.loc.gov/2014464469	Library of Congress	Paper	1765		15.4 x 22.24 cm	Patmutʻiwn varutsʻ Eranelwoyn Yōhannu Awetaranchʻin	Ms.	Hagiography	
WAC BS1425 .A75 1500z	BS1425 .A75 1500z	Library of Congress	USA	Washington	https://lccn.loc.gov/2016379255	Library of Congress	Paper	1500-1699	239 leaves	15 x 21 cm	Saghmosagirkʻ	Ms.	Bible	
WAC BX125	BX125	Library of Congress	USA	Washington	https://lccn.loc.gov/2016403738	Library of Congress		1801	112 pages		Kanongirkʻ	Ms.	Theology	
WAC BF918.A75 P4 1894	BF918.A75 P4 1894	Library of Congress	USA	Washington	https://lccn.loc.gov/2016452569	Library of Congress	Paper	1984	44 pages	21.4 x 16 cm	Dzeṛnaznnutʻiwn bnakan	Ms.	Undefined	
WAC BS95.5 .F6 1321	BS95.5 .F6 1321	Library of Congress	USA	Washington	https://lccn.loc.gov/2014373015	Library of Congress	Paper	1321	284 leaves	25 x 17 cm	Bible	Ms.	Bible	
WAC BX	BX	Library of Congress	USA	Washington	https://lccn.loc.gov/2014373043	Library of Congress	Paper	1800-1899	1 scroll		Armenian prayer scroll	Ms.	Magic	
WAC BS95.5 .V47 1487	BS95.5 .V47 1487	Library of Congress	USA	Washington	https://lccn.loc.gov/2009436809	Library of Congress	Paper	1487	263 leaves	20.2 x 15.2 cm	Verin Noravankʻ Gospels	Ms.	Bible	
WADO BZ.1948.22	BZ.1948.22	Dumbarton Oaks Research Library and Collection	USA	Washington	http://museum.doaks.org/Obj37001?sid=1500&x=25809&port=3218	Dumbarton Oaks		1525	1 image	24.7 x 17.8 cm	Romance of Alexander	Inc.	History	
WAG S1986.493	S1986.493	Smithsonian Institution	USA	Washington	https://www.freersackler.si.edu/object/S1986.493/	Smithsonian Institution	Paper	1500	1 image	26.9 x 18.8 cm		Inc.		
WAG S1986.494	S1986.494	Smithsonian Institution	USA	Washington	https://www.freersackler.si.edu/object/S1986.494/	Smithsonian Institution	Paper	1500	1 image	27 x 19 cm		Inc.		
WAG S1986.495	S1986.495	Smithsonian Institution	USA	Washington	https://www.freersackler.si.edu/object/S1986.495/	Smithsonian Institution	Paper	1500	1 image	26.7 x 18.6 cm		Inc.		
CHG 139	Ms 139	The University of Chicago Library	USA	Chicago	https://goodspeed.lib.uchicago.edu/ms/index.php?doc=0139	Goodspeed manuscript Collection	Paper	1400-1599	291 leaves	22.8 x 15.9 cm	Gospels of the Fluting Shepherd	Ms.	Bible	
CHG 140	Ms 140	The University of Chicago Library	USA	Chicago	http://goodspeed.lib.uchicago.edu/ms/index.php?doc=0140	Goodspeed manuscript Collection	Paper	1609	341 leaves	21.5 x 15.5 cm	Garabed Gospels	Ms.	Bible	
CHG 229	Ms 229	The University of Chicago Library	USA	Chicago	http://goodspeed.lib.uchicago.edu/ms/index.php?doc=0229	Goodspeed manuscript Collection	Parchment	1284-1312	257 leaves	20.8 x 14 cm	New Testament. Acts. Epistles of Paul. Catholic Epistles. Revelation (Step‛anos Praxapostolos).	Ms.	Bible	
CHG 234	Ms 234	The University of Chicago Library	USA	Chicago	http://goodspeed.lib.uchicago.edu/ms/index.php?doc=0234	Goodspeed manuscript Collection	Paper, Parchment	1654	296 leaves	18.3 x 12.8 cm	Yovanēs Gospels	Ms.	Bible	
CHG 275	Ms 275	The University of Chicago Library	USA	Chicago	http://goodspeed.lib.uchicago.edu/ms/index.php?doc=0275	Goodspeed manuscript Collection	Paper, Parchment	1654	359 leaves	11.5 x 7.6 cm	Hymnal (Astuacatur Hymnal)	Ms.	Liturgy	
CHG 338	Ms 338	The University of Chicago Library	USA	Chicago	http://goodspeed.lib.uchicago.edu/ms/index.php?doc=0338	Goodspeed manuscript Collection	Parchment	800-999	2 folios	24.1 x 17.6 cm	New Testament. Gospels. Mark (Harold Lamb Manuscript of Mark)	Ms.	Bible	
CHG 773	Ms 773	The University of Chicago Library	USA	Chicago	http://goodspeed.lib.uchicago.edu/ms/index.php?doc=0773	Goodspeed manuscript Collection	Parchment	1400-1499	2 folios	13.2 x 10 cm	New Testament. Acts (Ananias Fragment)	Ms.	Bible	
CHG 781	Ms 781	The University of Chicago Library	USA	Chicago	http://goodspeed.lib.uchicago.edu/ms/index.php?doc=0781	Goodspeed manuscript Collection	Paper	1670	251 leaves	17.5 x 12.5 cm	New Testament. Gospels (Khouban Gospels)	Ms.	Bible	
CHG 899	Ms 899	The University of Chicago Library	USA	Chicago	http://goodspeed.lib.uchicago.edu/ms/index.php?doc=0899	Goodspeed manuscript Collection	Parchment	800-999	28 leaves	42 x 29.7 cm	New Testament. Gospels (Gregory Matthew-Mark)	Ms.	Bible	
CHG 949	Ms 949	The University of Chicago Library	USA	Chicago	http://goodspeed.lib.uchicago.edu/ms/index.php?doc=0949	Goodspeed manuscript Collection	Parchment	1100-1299	316 leaves	26.5 x 20 cm	New Testament. Gospels (Red Gospels of Ganjasar)	Ms.	Bible	
CHG 951	Ms 951	The University of Chicago Library	USA	Chicago	http://goodspeed.lib.uchicago.edu/ms/index.php?doc=0951	Goodspeed manuscript Collection	Paper, Parchment	1661	284 leaves	12.6 x 9.5 cm	New Testament. Gospels (Vardan Gospels or Silver Gospels)	Ms.	Bible	
CHG 996	Ms 996	The University of Chicago Library	USA	Chicago	http://goodspeed.lib.uchicago.edu/ms/index.php?doc=0996	Goodspeed manuscript Collection	Parchment	1600-1699	307 leaves	15.9 x 11.5 cm	New Testament. Gospels (Hayrapet Gospels)	Ms.	Bible	
CHG 1017	Ms 1017	The University of Chicago Library	USA	Chicago	http://goodspeed.lib.uchicago.edu/ms/index.php?doc=1017	Goodspeed manuscript Collection	Parchment	1624	334 leaves	22.5 x 15.8 cm	New Testament. Gospels (Aleppo Gospels)	Ms.	Bible	
CHG 1040	Ms 1040	The University of Chicago Library	USA	Chicago	http://goodspeed.lib.uchicago.edu/ms/index.php?doc=1040	Goodspeed manuscript Collection	Parchment	1400-1499	289 leaves	16 x 11.5 cm	New Testament. Gospels (Mik‛ayēl Gospels)	Ms.	Bible	
NKP 620	M. 620	Morgan Library and Museum	USA	New York	http://ica.themorgan.org/manuscript/thumbs/122663	Themorgan	Paper	1200-1299	36 images	12 x 9(1/4) inches	Gospel Book	Inc.	Bible	
NKP 625	M.625	Morgan Library and Museum	USA	New York	http://ica.themorgan.org/manuscript/thumbs/122659	Themorgan	Paper	1688	5 images	6(1/4) x 4(1/4) inches	Scholium and epistles	Inc.	Undefined	
NKP 749	M.749	Morgan Library and Museum	USA	New York	http://ica.themorgan.org/manuscript/thumbs/146986	Themorgan	Paper	1461	43 images	6 x 9(3/8) inches	Gospel Book	Inc.	Bible	
NKP 789.1-3	M.789.1-3	Morgan Library and Museum	USA	New York	http://ica.themorgan.org/manuscript/thumbs/144691	Themorgan	Paper	1296	6 images		Gospel Book	Inc.	Bible	
NKP 803	M.803	Morgan Library and Museum	USA	New York	http://ica.themorgan.org/manuscript/thumbs/146996	Themorgan	Paper	July 17, 1334	10 images	12(7/8) x 9 inches	Lectionary	Inc.	Liturgy	
NKP 802	M. 802	Morgan Library and Museum	USA	New York	http://ica.themorgan.org/manuscript/thumbs/155358	Themorgan	Paper	1200-1299	3 images	19(3/4) x 12(1/4) inches	New Testament commentary	Inc.	Exegesis	
NKP 621	M 621	Morgan Library and Museum	USA	New York	http://ica.themorgan.org/manuscript/thumbs/122662	Themorgan	Vellum	1650	119 images	5(1/2) x 4 inches	Gospel Book	Inc.	Bible	
NKP 622	M 622	Morgan Library and Museum	USA	New York	http://ica.themorgan.org/manuscript/thumbs/122661	Themorgan	Paper	1348	139 images	11 x 7(1/4) inches	Synaxaire	Inc.	Liturgy	
NKP 623	M 623	Morgan Library and Museum	USA	New York	http://ica.themorgan.org/manuscript/thumbs/122658	Themorgan	Vellum	1658-1659	58 images	5(5/8) x 4 inches	Gospel Book	Inc.	Bible	
NKP 624	M 624	Morgan Library and Museum	USA	New York	http://ica.themorgan.org/manuscript/thumbs/122664	Themorgan	Paper	1588	52 images	7(1/4) x 5(1/2) inches	Gospel Book	Inc.	Bible	
NKP 740	M 740	Morgan Library and Museum	USA	New York	http://ica.themorgan.org/manuscript/thumbs/146985	Themorgan	Vellum	1200-1299	24 images	10(1/2) x 8 inches	Gospel Book	Inc.	Bible	
NKP 1111	M 1111	Morgan Library and Museum	USA	New York	http://ica.themorgan.org/manuscript/thumbs/160780	Themorgan			1 image			Inc.		
NKP 1112	M 1112	Morgan Library and Museum	USA	New York	http://ica.themorgan.org/manuscript/thumbs/160790	Themorgan	Paper	1300-1399	2 images		Gospel Book	Inc.	Bible	
NKM Acc. 39.171.12	Acc. 39.171.12	Metropolitan Museum of Art	USA	New York	https://www.metmuseum.org/art/collection/search/449536	Metropolitan Museum of Art	Paper	1300–1310	10 images	31.7 x 23.5 cm	Gospel of John	Inc.	Bible	
NKM Acc. 57.185.3	Acc. 57.185.3	Metropolitan Museum of Art	USA	New York	https://www.metmuseum.org/art/collection/search/468539	Metropolitan Museum of Art	Paper	1290–1330	2 images	22.8 x 33.5 cm	Gospel Book	Inc.	Bible	
NKM Acc. 2009.65	Acc. 2009.65	Metropolitan Museum of Art	USA	New York	https://www.metmuseum.org/art/collection/search/478392	Metropolitan Museum of Art	Parchment	1400-1599	2 images	13.7 x 10.2 cm		Inc.		
NKM Acc. 2010.108	Acc. 2010.108	Metropolitan Museum of Art	USA	New York	https://www.metmuseum.org/art/collection/search/478665	Metropolitan Museum of Art	Paper	1434-1435		28.1 x 19.4 x 8.5 cm	Gospel Book	Inc.	Bible	
NKM Acc. 2014.740	Acc. 2014.740	Metropolitan Museum of Art	USA	New York	https://www.metmuseum.org/art/collection/search/662941	Metropolitan Museum of Art	Paper	1400-1499	2 images	16.2 × 26.6 cm	Gospel Book	Inc.	Bible	
CD 24	MS 24	Harvard Divinity School, Harvard University	USA	Cambridge (MA)	https://iiif.lib.harvard.edu/manifests/view/drs:423203552$642i	Harvard Liibrary	Paper	1504	642 images		Awetaran		Bible	
NH 3	Ms 3	Yale University Library, Beinecke Library, Hartford Seminary Collection	USA	New Heaven	https://brbl-dl.library.yale.edu/vufind/Record/4427804	Beinecke Digital Collections		1307-1331	3 images		Gospel book	Inc.	Bible	
NH 14	Ms 14	Yale University Library, Beinecke Library, Hartford Seminary Collection	USA	New Heaven	https://brbl-dl.library.yale.edu/vufind/Record/3445447	Beinecke Digital Collections		1600-1699	24 images		Miscellaneous texts	Inc.	Miscellaneous	
		Private collection	USA	New Jersey	http://manuscriptevidence.org/wpme/new-testament-leaves-in-old-armenian/	Research Group of Manuscript Evidence	Paper	1400-1599	2 images	13.7 x 10 cm	Gospel book	Inc.	Bible	
OBE B10A and B10B	B10A and B10B	Oberlin College	USA	Oberlin	http://ds.lib.berkeley.edu/B10AandB10B_26	Digital Scriptorium	Paper	1600-1699	2 images	38.5 x 25.9 cm	Bible	Inc.	Bible	
OBE B11	B11	Oberlin College	USA	Oberlin	http://ds.lib.berkeley.edu/B11_26	Digital Scriptorium	Parchment	1500-1599	2 images	13.8 x 10.2 cm		Inc.		
OBE P5	P5	Oberlin College	USA	Oberlin	http://ds.lib.berkeley.edu/P5_26	Digital Scriptorium	Paper	1700-1799	2 images	20.6 x 14.7 cm	book of Prayers	Inc.	Liturgy	
PRV Ege MS 3	Ege MS 3	Providence Public Library	USA	Providence	http://ds.lib.berkeley.edu/EgeMS3_28	Digital Scriptorium	Paper	1600-1699	1 image	36.7 x 24.7 cm		Inc.		
SAAL VFL MS 051	VFL MS 051	Saint Louis University	USA	St. Louis	http://ds.lib.berkeley.edu/VFLMS051_44	Digital Scriptorium	Parchment	1700-1799	2 images	20.3 x 15.2 cm	Bible	Frag.	Bible	
PHF Lewis T451	Lewis T451	Free Library, Lewis Collections	USA	Philadelphia	https://libwww.freelibrary.org/digital/item/mcat094511	Free Library of Philadelphia	Parchment		2 images			Inc.		
TAM 24	Ms 24	University of South Florida Library	USA	Tampa	http://digital.lib.usf.edu/SFS0006019/00001/search?search=armenian	USF libraries Digital collections	Paper		10 images	12.7 x 9 cm	Hymnal	Inc.	Liturgy	
VAT Arch. Cap. S. Pietro B 77	Arch.Cap.S.Pietro.B.77	Biblioteca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.B.77	Digital Vatican Library						Ms.		https://digi.vatlib.it/iiif/MSS_Arch.Cap.S.Pietro.B.77/manifest.json
VAT Arch. Cap. S. Pietro F 39	Arch.Cap.S.Pietro.F.39	Biblioteca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.F.39	Digital Vatican Library						Ms.		https://digi.vatlib.it/iiif/MSS_Arch.Cap.S.Pietro.F.39/manifest.json
VAT Barb. or. 100	Barb.or.100	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Barb.or.100	Digital Vatican Library	Paper	end of the 13th century	301	23.7 x 16.1 cm	Ritual	Ms.	Liturgy	https://digi.vatlib.it/iiif/MSS_Barb.or.100/manifest.json
VAT Barb. or. 117	Barb.or.117	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Barb.or.117	Digital Vatican Library	Paper	1577-1578	314	26.7 x 18.0 cm	Four Gospels	Ms.	Bible	https://digi.vatlib.it/iiif/MSS_Barb.or.117/manifest.json
VAT Barb. or. 130	Barb.or.130	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Barb.or.130	Digital Vatican Library	Paper	1601-1700	70		Collection of Oriental documents	Only f. 1 in Armenian	Miscellaneous	https://digi.vatlib.it/iiif/MSS_Barb.or.130/manifest.json
VAT Barb. or. 2	Barb.or.2	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Barb.or.2	Digital Vatican Library	Paper	1301-1400	234	35.6 x 26.3 cm	Psalter (Ethiopic-Syriac-Bohairic-Arabic-Armenian)	Ms.	Bible	https://digi.vatlib.it/iiif/MSS_Barb.or.2/manifest.json
VAT Borg. arm. 1	Borg.arm.1	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.1	Digital Vatican Library	Paper	1501-1600	176	10.8 x 7.6 cm	Breviary; Liturgy	Ms.	Liturgy	https://digi.vatlib.it/iiif/MSS_Borg.arm.1/manifest.json
VAT Borg. arm. 10	Borg.arm.10	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.10	Digital Vatican Library	Paper	1601-1700	308	14.8 x 9.8 cm	Paolo Piromalli, About the Two Natures in Christ	Ms.	Theology	https://digi.vatlib.it/iiif/MSS_Borg.arm.10/manifest.json
VAT Borg. arm. 11	Borg.arm.11	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.11	Digital Vatican Library	Paper	1601-1700	VII+258	14.9 x 10.2 cm	Paolo Piromalli, Apology against Simon Vardapet	Ms.	Theology	https://digi.vatlib.it/iiif/MSS_Borg.arm.11/manifest.json
VAT Borg. arm. 12	Borg.arm.12	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.12	Digital Vatican Library	Paper	1701-1900	I+168	16.6 x 11.3 cm	Homiliary	Ms.	Theology	https://digi.vatlib.it/iiif/MSS_Borg.arm.12/manifest.json
VAT Borg. arm. 13	Borg.arm.13	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.13	Digital Vatican Library	Paper	1601-1700	VIII+165	17.8 x 12.4 cm	Cyril of Alexandria	Ms.	Theology	https://digi.vatlib.it/iiif/MSS_Borg.arm.13/manifest.json
VAT Borg. arm. 14	Borg.arm.14	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.14	Digital Vatican Library	Paper	1757, 1771, and 18th century		16.0 x 10.8 cm	Armenian-Turkish Lexicon	Ms.	Linguistics	https://digi.vatlib.it/iiif/MSS_Borg.arm.14/manifest.json
VAT Borg. arm. 15	Borg.arm.15	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.15	Digital Vatican Library	Paper	1718	127	16.3 x 10.2 cm	Stefan Roszka, Armenian Grammar	Ms.	Linguistics	https://digi.vatlib.it/iiif/MSS_Borg.arm.15/manifest.json
VAT Borg. arm. 16	Borg.arm.16	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.16	Digital Vatican Library	Paper	1779	163	14.6 x 9.8 cm	Mechitar of Sebastia, Brief Rhetoric; Gregory of Narek, Prayers	Ms.	Undefined	https://digi.vatlib.it/iiif/MSS_Borg.arm.16/manifest.json
VAT Borg. arm. 17	Borg.arm.17	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.17	Digital Vatican Library	Paper	1516	I+212	18.0 x 13.3 cm	Ritual	Ms.	Liturgy	https://digi.vatlib.it/iiif/MSS_Borg.arm.17/manifest.json
VAT Borg. arm. 18	Borg.arm.18	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.18	Digital Vatican Library	Paper	1735	I+59	18.5 x 12.2 cm	Letter of Georg Vardapet Kostandnupōlsecʽi to Sargis Łalfa and tiracʽu Grigor; Canons of the Secound Council of Constantinople	Ms.	Theology	https://digi.vatlib.it/iiif/MSS_Borg.arm.18/manifest.json
VAT Borg. arm. 19	Borg.arm.19	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.19	Digital Vatican Library	Paper	1667	VI+101	18.7 x 15.1 cm	Missal	Ms.	Liturgy	https://digi.vatlib.it/iiif/MSS_Borg.arm.19/manifest.json
VAT Borg. arm. 2	Borg.arm.2	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.2	Digital Vatican Library	Paper	1501-1700	I+214	10.8 x 7.8 cm	Breviary	Ms.	Liturgy	https://digi.vatlib.it/iiif/MSS_Borg.arm.2/manifest.json
VAT Borg. arm. 20	Borg.arm.20	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.20	Digital Vatican Library	Paper	1745	VI+196	17.8 x 11.8 cm	John of Erzurum, Shield of Faith	Ms.	Theology	https://digi.vatlib.it/iiif/MSS_Borg.arm.20/manifest.json
VAT Borg. arm. 21	Borg.arm.21	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.21	Digital Vatican Library	Paper	17th or 18th century	324	18.1 x 11.3 cm	Roman Missal	Ms.	Liturgy	https://digi.vatlib.it/iiif/MSS_Borg.arm.21/manifest.json
VAT Borg. arm. 22	Borg.arm.22	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.22	Digital Vatican Library	Paper	1601-1700	170	19.7 x 13.2 cm	Italian-Turkish Lexicon	Ms.	Linguistics	https://digi.vatlib.it/iiif/MSS_Borg.arm.22/manifest.json
VAT Borg. arm. 23	Borg.arm.23	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.23	Digital Vatican Library	Paper	1601-1700	188	19.6 x 15.2 cm	Paolo Piromalli, About the Two Natures in Christ	Ms.	Theology	https://digi.vatlib.it/iiif/MSS_Borg.arm.23/manifest.json
VAT Borg. arm. 24	Borg.arm.24	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.24	Digital Vatican Library	Paper	1651	II+423	21.0 x 14.4 cm	Bible	Ms.	Bible	https://digi.vatlib.it/iiif/MSS_Borg.arm.24/manifest.json
VAT Borg. arm. 25	Borg.arm.25	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.25	Digital Vatican Library	Paper	1619	145	19.7 x 13.5 cm	Robert Bellarmine, Christian Doctrine	Ms.	Theology	https://digi.vatlib.it/iiif/MSS_Borg.arm.25/manifest.json
VAT Borg. arm. 26	Borg.arm.26	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.26	Digital Vatican Library	Paper	1601-1700	33	29.4 x 14.7 cm	Paolo Piromalli, About the Fall of the Armenian Church; Decrees of the Council of Florence	Ms.	Theology	https://digi.vatlib.it/iiif/MSS_Borg.arm.26/manifest.json
VAT Borg. arm. 27	Borg.arm.27	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.27	Digital Vatican Library	Paper	1601-1700	235	20.4 x 14.2 cm	Prophetic Books	Ms.	Bible	https://digi.vatlib.it/iiif/MSS_Borg.arm.27/manifest.json
VAT Borg. arm. 28	Borg.arm.28	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.28	Digital Vatican Library	Paper	1601-1800	I+55	20.8 x 15.4 cm	Ritual	Ms.	Liturgy	https://digi.vatlib.it/iiif/MSS_Borg.arm.28/manifest.json
VAT Borg. arm. 29	Borg.arm.29	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.29	Digital Vatican Library	Paper	1725	II+329	20.4 x 16.2 cm	Stefan Roszka, Moral Theology (first part)	Ms.	Theology	https://digi.vatlib.it/iiif/MSS_Borg.arm.29/manifest.json
VAT Borg. arm. 3	Borg.arm.3	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.3	Digital Vatican Library	Paper	1632	VIII+159	12.4 x 8.8 cm	Prayerbook; Liturgy; Nerses of Lampron's Explanation of the Divine Liturgy	Ms.	Liturgy	https://digi.vatlib.it/iiif/MSS_Borg.arm.3/manifest.json
VAT Borg. arm. 30	Borg.arm.30	Bibliotheca Apostolica Vaticana	Vatican	Vatican	http://digi.vatlib.it/view/MSS_Borg.arm.30	Digital Vatican Library	Paper	1630	II+435	19.3 x 14.7 cm	Theological and Church Historical Miscellany	Ms.	Theology	https://digi.vatlib.it/iiif/MSS_Borg.arm.30/manifest.json
VAT Borg. arm. 31	Borg.arm.31	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.31	Digital Vatican Library	Paper	1601-1700	III+280	20.2 x 14.5 cm	Miscellany	Ms.	Miscellaneous	https://digi.vatlib.it/iiif/MSS_Borg.arm.31/manifest.json
VAT Borg. arm. 32	Borg.arm.32	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.32	Digital Vatican Library	Paper	1701-1800	I+44	21.8 x 15.7 cm	Ritual	Ms.	Liturgy	https://digi.vatlib.it/iiif/MSS_Borg.arm.32/manifest.json
VAT Borg. arm. 33	Borg.arm.33	Bibliotheca Apostolica Vaticana	Vatican	Vatican	https://digi.vatlib.it/view/MSS_Borg.arm.33	Digital Vatican Library	Paper	1701-1800	55	22.2 x 16.1 cm	Ritual	Ms.	Liturgy	https://digi.vatlib.it/iiif/MSS_Borg.arm.33/manifest.json
